117.0552 	EXP 	Device response: <KeyPress from None: t=117.0494563000002, value=j, duration=None>
117.0557 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
117.1384 	DATA 	Keypress: j
117.1473 	INFO 	Keyboard events cleared
117.1472 	EXP 	middle_image: autoDraw = False
117.1472 	EXP 	left_image: autoDraw = False
117.1472 	EXP 	right_image: autoDraw = False
117.1472 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
117.1472 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
117.1472 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
117.1472 	EXP 	middle_image: autoDraw = True
117.1472 	EXP 	right_image: autoDraw = True
118.0551 	EXP 	left_image: autoDraw = True
119.8054 	EXP 	Device response: <KeyPress from None: t=119.79345130000002, value=j, duration=None>
119.8058 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
119.9034 	EXP 	Device response: <KeyPress from None: t=117.0494563000002, value=j, duration=2.824063500000193>
119.9050 	DATA 	Keypress: j
119.9135 	INFO 	Keyboard events cleared
119.9134 	EXP 	middle_image: autoDraw = False
119.9134 	EXP 	left_image: autoDraw = False
119.9134 	EXP 	right_image: autoDraw = False
119.9134 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
119.9134 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
119.9134 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
119.9134 	EXP 	middle_image: autoDraw = True
119.9134 	EXP 	right_image: autoDraw = True
120.8048 	EXP 	left_image: autoDraw = True
122.8885 	EXP 	Device response: <KeyPress from None: t=122.88149599999997, value=j, duration=None>
122.8891 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
122.9820 	EXP 	Device response: <KeyPress from None: t=119.79345130000002, value=j, duration=3.1521026000000347>
122.9831 	DATA 	Keypress: j
122.9921 	INFO 	Keyboard events cleared
122.9921 	EXP 	middle_image: autoDraw = False
122.9921 	EXP 	left_image: autoDraw = False
122.9921 	EXP 	right_image: autoDraw = False
122.9921 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
122.9921 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
122.9921 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
122.9921 	EXP 	middle_image: autoDraw = True
122.9921 	EXP 	right_image: autoDraw = True
123.8883 	EXP 	left_image: autoDraw = True
125.1052 	EXP 	Device response: <KeyPress from None: t=125.09754539999994, value=j, duration=None>
125.1057 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
125.1881 	EXP 	Device response: <KeyPress from None: t=122.88149599999997, value=j, duration=2.280132300000332>
125.1893 	DATA 	Keypress: j
125.1991 	INFO 	Keyboard events cleared
125.1991 	EXP 	middle_image: autoDraw = False
125.1991 	EXP 	left_image: autoDraw = False
125.1991 	EXP 	right_image: autoDraw = False
125.1991 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
125.1991 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
125.1991 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
125.1991 	EXP 	middle_image: autoDraw = True
125.1991 	EXP 	right_image: autoDraw = True
126.1052 	EXP 	left_image: autoDraw = True
127.0718 	EXP 	Device response: <KeyPress from None: t=127.05745529999967, value=f, duration=None>
127.0724 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
127.1542 	EXP 	Device response: <KeyPress from None: t=127.05745529999967, value=f, duration=0.09616960000039398>
127.1553 	DATA 	Keypress: f
127.1656 	INFO 	Keyboard events cleared
127.1655 	EXP 	middle_image: autoDraw = False
127.1655 	EXP 	left_image: autoDraw = False
127.1655 	EXP 	right_image: autoDraw = False
127.1655 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
127.1655 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
127.1655 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
127.1655 	EXP 	middle_image: autoDraw = True
127.1655 	EXP 	right_image: autoDraw = True
128.0882 	EXP 	left_image: autoDraw = True
128.9051 	EXP 	Device response: <KeyPress from None: t=128.89749870000014, value=f, duration=None>
128.9057 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
128.9870 	EXP 	Device response: <KeyPress from None: t=128.89749870000014, value=f, duration=0.08820139999988896>
128.9881 	DATA 	Keypress: f
128.9975 	INFO 	Keyboard events cleared
128.9974 	EXP 	middle_image: autoDraw = False
128.9974 	EXP 	left_image: autoDraw = False
128.9974 	EXP 	right_image: autoDraw = False
128.9974 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
128.9974 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
128.9974 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
128.9974 	EXP 	middle_image: autoDraw = True
128.9974 	EXP 	right_image: autoDraw = True
129.9048 	EXP 	left_image: autoDraw = True
131.0718 	EXP 	Device response: <KeyPress from None: t=131.0574948000003, value=f, duration=None>
131.0723 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
131.1537 	EXP 	Device response: <KeyPress from None: t=131.0574948000003, value=f, duration=0.06410059999961959>
131.1552 	DATA 	Keypress: f
131.1644 	INFO 	Keyboard events cleared
131.1643 	EXP 	middle_image: autoDraw = False
131.1643 	EXP 	left_image: autoDraw = False
131.1643 	EXP 	right_image: autoDraw = False
131.1643 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
131.1643 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
131.1643 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
131.1643 	EXP 	middle_image: autoDraw = True
131.1643 	EXP 	right_image: autoDraw = True
132.0714 	EXP 	left_image: autoDraw = True
133.6217 	EXP 	Device response: <KeyPress from None: t=133.60948649999955, value=j, duration=None>
133.6223 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
133.7154 	EXP 	Device response: <KeyPress from None: t=125.09754539999994, value=j, duration=8.584082800000033>
133.7165 	DATA 	Keypress: j
133.7256 	INFO 	Keyboard events cleared
133.7255 	EXP 	middle_image: autoDraw = False
133.7255 	EXP 	left_image: autoDraw = False
133.7255 	EXP 	right_image: autoDraw = False
133.7255 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
133.7255 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
133.7255 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
133.7255 	EXP 	middle_image: autoDraw = True
133.7255 	EXP 	right_image: autoDraw = True
134.6215 	EXP 	left_image: autoDraw = True
135.7053 	EXP 	Device response: <KeyPress from None: t=135.68957580000006, value=j, duration=None>
135.7059 	EXP 	New trial (rep=10, index=0): <Trial 10 (0 in rep 10) data={'thisN': 10, 'thisTrialN': 0, 'thisRepN': 10}>
135.7966 	EXP 	Device response: <KeyPress from None: t=133.60948649999955, value=j, duration=2.1521185000001424>
135.7980 	DATA 	Keypress: j
135.8073 	INFO 	Keyboard events cleared
135.8073 	EXP 	middle_image: autoDraw = False
135.8073 	EXP 	left_image: autoDraw = False
135.8073 	EXP 	right_image: autoDraw = False
135.8073 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
135.8073 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
135.8073 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
135.8073 	EXP 	middle_image: autoDraw = True
135.8073 	EXP 	right_image: autoDraw = True
136.7050 	EXP 	left_image: autoDraw = True
137.7883 	EXP 	Device response: <KeyPress from None: t=137.7855916999997, value=f, duration=None>
137.7888 	EXP 	New trial (rep=11, index=0): <Trial 11 (0 in rep 11) data={'thisN': 11, 'thisTrialN': 0, 'thisRepN': 11}>
137.8694 	EXP 	Device response: <KeyPress from None: t=137.7855916999997, value=f, duration=0.0638862000005247>
137.8706 	DATA 	Keypress: f
137.8800 	INFO 	Keyboard events cleared
137.8799 	EXP 	middle_image: autoDraw = False
137.8799 	EXP 	left_image: autoDraw = False
137.8799 	EXP 	right_image: autoDraw = False
137.8799 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
