13.7169 	INFO 	Loaded monitor calibration from ['2026_04_02 14:02']
116.3387 	EXP 	middle_image: autoDraw = False
116.3387 	EXP 	left_image: autoDraw = False
116.3387 	EXP 	right_image: autoDraw = False
116.3387 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
116.3387 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
116.3387 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
116.3387 	EXP 	middle_image: autoDraw = True
116.3387 	EXP 	right_image: autoDraw = True
116.4036 	EXP 	Device response: <KeyPress from None: t=116.23591550000037, value=f, duration=0.16005569999924774>
117.2367 	EXP 	left_image: autoDraw = True
118.4703 	EXP 	Device response: <KeyPress from None: t=118.46787190000032, value=f, duration=None>
118.4707 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
118.5541 	DATA 	Keypress: f
118.5639 	INFO 	Keyboard events cleared
118.5638 	EXP 	middle_image: autoDraw = False
118.5638 	EXP 	left_image: autoDraw = False
118.5638 	EXP 	right_image: autoDraw = False
118.5638 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
118.5638 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
118.5638 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
118.5638 	EXP 	middle_image: autoDraw = True
118.5638 	EXP 	right_image: autoDraw = True
118.6206 	EXP 	Device response: <KeyPress from None: t=118.46787190000032, value=f, duration=0.1520660999995016>
119.4699 	EXP 	left_image: autoDraw = True
121.3368 	EXP 	Device response: <KeyPress from None: t=121.33189010000024, value=f, duration=None>
121.3372 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
121.4297 	DATA 	Keypress: f
121.4387 	INFO 	Keyboard events cleared
121.4387 	EXP 	middle_image: autoDraw = False
121.4387 	EXP 	left_image: autoDraw = False
121.4387 	EXP 	right_image: autoDraw = False
121.4387 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
121.4387 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
121.4387 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
121.4387 	EXP 	middle_image: autoDraw = True
121.4387 	EXP 	right_image: autoDraw = True
121.4870 	EXP 	Device response: <KeyPress from None: t=121.33189010000024, value=f, duration=0.14402830000017275>
122.3366 	EXP 	left_image: autoDraw = True
124.2039 	EXP 	Device response: <KeyPress from None: t=124.18796620000012, value=j, duration=None>
124.2042 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
124.2979 	DATA 	Keypress: j
124.3069 	INFO 	Keyboard events cleared
124.3068 	EXP 	middle_image: autoDraw = False
124.3068 	EXP 	left_image: autoDraw = False
124.3068 	EXP 	right_image: autoDraw = False
124.3068 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
124.3068 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
124.3068 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
124.3068 	EXP 	middle_image: autoDraw = True
124.3068 	EXP 	right_image: autoDraw = True
124.3368 	EXP 	Device response: <KeyPress from None: t=124.18796620000012, value=j, duration=0.14387580000038724>
125.2034 	EXP 	left_image: autoDraw = True
128.1035 	EXP 	Device response: <KeyPress from None: t=128.09191790000023, value=j, duration=None>
128.1040 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
128.1957 	DATA 	Keypress: j
128.2048 	INFO 	Keyboard events cleared
128.2048 	EXP 	middle_image: autoDraw = False
128.2048 	EXP 	left_image: autoDraw = False
128.2048 	EXP 	right_image: autoDraw = False
128.2048 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
128.2048 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
128.2048 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
128.2048 	EXP 	middle_image: autoDraw = True
128.2048 	EXP 	right_image: autoDraw = True
128.2370 	EXP 	Device response: <KeyPress from None: t=128.09191790000023, value=j, duration=0.14410619999944174>
129.1033 	EXP 	left_image: autoDraw = True
130.1370 	EXP 	Device response: <KeyPress from None: t=130.12400230000003, value=f, duration=None>
130.1374 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
130.2308 	DATA 	Keypress: f
130.2399 	INFO 	Keyboard events cleared
130.2398 	EXP 	middle_image: autoDraw = False
130.2398 	EXP 	left_image: autoDraw = False
130.2398 	EXP 	right_image: autoDraw = False
130.2398 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
130.2398 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
130.2398 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
130.2398 	EXP 	middle_image: autoDraw = True
130.2398 	EXP 	right_image: autoDraw = True
130.2869 	EXP 	Device response: <KeyPress from None: t=130.12400230000003, value=f, duration=0.15986359999988053>
131.1366 	EXP 	left_image: autoDraw = True
132.5202 	EXP 	Device response: <KeyPress from None: t=132.50801539999975, value=f, duration=None>
132.5207 	EXP 	New trial (rep=10, index=0): <Trial 10 (0 in rep 10) data={'thisN': 10, 'thisTrialN': 0, 'thisRepN': 10}>
132.6023 	DATA 	Keypress: f
132.6126 	INFO 	Keyboard events cleared
132.6125 	EXP 	middle_image: autoDraw = False
132.6125 	EXP 	left_image: autoDraw = False
132.6125 	EXP 	right_image: autoDraw = False
132.6125 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
132.6125 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
132.6125 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_15.png'
132.6125 	EXP 	middle_image: autoDraw = True
132.6125 	EXP 	right_image: autoDraw = True
132.6368 	EXP 	Device response: <KeyPress from None: t=132.50801539999975, value=f, duration=0.11996890000045823>
133.5199 	EXP 	left_image: autoDraw = True
138.0035 	EXP 	Device response: <KeyPress from None: t=137.9879861999998, value=f, duration=None>
138.0040 	EXP 	New trial (rep=11, index=0): <Trial 11 (0 in rep 11) data={'thisN': 11, 'thisTrialN': 0, 'thisRepN': 11}>
138.0970 	DATA 	Keypress: f
138.1062 	INFO 	Keyboard events cleared
138.1061 	EXP 	middle_image: autoDraw = False
138.1061 	EXP 	left_image: autoDraw = False
138.1061 	EXP 	right_image: autoDraw = False
138.1061 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
138.1061 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
138.1061 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_15.png'
138.1061 	EXP 	middle_image: autoDraw = True
138.1061 	EXP 	right_image: autoDraw = True
138.1366 	EXP 	Device response: <KeyPress from None: t=137.9879861999998, value=f, duration=0.1359535000001415>
139.0031 	EXP 	left_image: autoDraw = True
143.6212 	DATA 	Keypress: f
143.6367 	EXP 	Device response: <KeyPress from None: t=143.6202226000005, value=f, duration=None>
143.6373 	EXP 	New trial (rep=12, index=0): <Trial 12 (0 in rep 12) data={'thisN': 12, 'thisTrialN': 0, 'thisRepN': 12}>
143.7372 	INFO 	Keyboard events cleared
143.7372 	EXP 	middle_image: autoDraw = False
143.7372 	EXP 	left_image: autoDraw = False
143.7372 	EXP 	right_image: autoDraw = False
143.7372 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
143.7372 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
143.7372 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
143.7372 	EXP 	middle_image: autoDraw = True
143.7372 	EXP 	right_image: autoDraw = True
143.7700 	EXP 	Device response: <KeyPress from None: t=143.6202226000005, value=f, duration=0.14377239999976155>
144.6364 	EXP 	left_image: autoDraw = True
147.0035 	EXP 	Device response: <KeyPress from None: t=146.9880172000003, value=j, duration=None>
147.0038 	EXP 	New trial (rep=13, index=0): <Trial 13 (0 in rep 13) data={'thisN': 13, 'thisTrialN': 0, 'thisRepN': 13}>
147.0853 	DATA 	Keypress: j
147.0946 	INFO 	Keyboard events cleared
147.0945 	EXP 	middle_image: autoDraw = False
147.0945 	EXP 	left_image: autoDraw = False
147.0945 	EXP 	right_image: autoDraw = False
147.0945 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
147.0945 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
147.0945 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
147.0945 	EXP 	middle_image: autoDraw = True
147.0945 	EXP 	right_image: autoDraw = True
147.1366 	EXP 	Device response: <KeyPress from None: t=146.9880172000003, value=j, duration=0.13593679999939923>
148.0030 	EXP 	left_image: autoDraw = True
154.4199 	EXP 	Device response: <KeyPress from None: t=154.41205569999966, value=j, duration=None>
154.4204 	EXP 	New trial (rep=14, index=0): <Trial 14 (0 in rep 14) data={'thisN': 14, 'thisTrialN': 0, 'thisRepN': 14}>
154.5092 	DATA 	Keypress: j
154.5188 	INFO 	Keyboard events cleared
154.5188 	EXP 	middle_image: autoDraw = False
154.5188 	EXP 	left_image: autoDraw = False
154.5188 	EXP 	right_image: autoDraw = False
154.5188 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_13.png'
154.5188 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_13.png'
154.5188 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_13.png'
154.5188 	EXP 	middle_image: autoDraw = True
154.5188 	EXP 	right_image: autoDraw = True
154.5700 	EXP 	Device response: <KeyPress from None: t=154.41205569999966, value=j, duration=0.14383950000046752>
155.4363 	EXP 	left_image: autoDraw = True
156.6366 	EXP 	Device response: <KeyPress from None: t=156.63611390000005, value=f, duration=None>
156.6371 	EXP 	New trial (rep=15, index=0): <Trial 15 (0 in rep 15) data={'thisN': 15, 'thisTrialN': 0, 'thisRepN': 15}>
156.7193 	DATA 	Keypress: f
156.7286 	INFO 	Keyboard events cleared
156.7285 	EXP 	middle_image: autoDraw = False
156.7285 	EXP 	left_image: autoDraw = False
156.7285 	EXP 	right_image: autoDraw = False
156.7285 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
156.7285 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
156.7285 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
156.7285 	EXP 	middle_image: autoDraw = True
156.7285 	EXP 	right_image: autoDraw = True
157.6362 	EXP 	left_image: autoDraw = True
164.0197 	EXP 	Device response: <KeyPress from None: t=164.01186770000004, value=j, duration=None>
164.0203 	EXP 	New trial (rep=16, index=0): <Trial 16 (0 in rep 16) data={'thisN': 16, 'thisTrialN': 0, 'thisRepN': 16}>
164.1122 	DATA 	Keypress: j
164.1214 	INFO 	Keyboard events cleared
164.1214 	EXP 	middle_image: autoDraw = False
164.1214 	EXP 	left_image: autoDraw = False
164.1214 	EXP 	right_image: autoDraw = False
164.1214 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_12.png'
164.1214 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_12.png'
164.1214 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_12.png'
164.1214 	EXP 	middle_image: autoDraw = True
164.1214 	EXP 	right_image: autoDraw = True
164.1365 	EXP 	Device response: <KeyPress from None: t=164.01186770000004, value=j, duration=0.11208059999989928>
165.0197 	EXP 	left_image: autoDraw = True
169.1863 	EXP 	Device response: <KeyPress from None: t=169.17186829999991, value=j, duration=None>
169.1869 	EXP 	New trial (rep=17, index=0): <Trial 17 (0 in rep 17) data={'thisN': 17, 'thisTrialN': 0, 'thisRepN': 17}>
169.2768 	DATA 	Keypress: j
169.2869 	INFO 	Keyboard events cleared
169.2869 	EXP 	middle_image: autoDraw = False
169.2869 	EXP 	left_image: autoDraw = False
169.2869 	EXP 	right_image: autoDraw = False
169.2869 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_13.png'
169.2869 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_13.png'
169.2869 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_13.png'
169.2869 	EXP 	middle_image: autoDraw = True
169.2869 	EXP 	right_image: autoDraw = True
169.3198 	EXP 	Device response: <KeyPress from None: t=169.17186829999991, value=j, duration=0.13665709999986575>
170.1861 	EXP 	left_image: autoDraw = True
171.7864 	EXP 	Device response: <KeyPress from None: t=171.7718493000002, value=j, duration=None>
171.7868 	EXP 	New trial (rep=18, index=0): <Trial 18 (0 in rep 18) data={'thisN': 18, 'thisTrialN': 0, 'thisRepN': 18}>
171.8697 	DATA 	Keypress: j
171.8788 	INFO 	Keyboard events cleared
171.8787 	EXP 	middle_image: autoDraw = False
171.8787 	EXP 	left_image: autoDraw = False
171.8787 	EXP 	right_image: autoDraw = False
171.8787 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
171.8787 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
171.8787 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shifteddirectgaze.png'
171.8787 	EXP 	middle_image: autoDraw = True
171.8787 	EXP 	right_image: autoDraw = True
171.9197 	EXP 	Device response: <KeyPress from None: t=171.7718493000002, value=j, duration=0.13699739999992744>
172.7861 	EXP 	left_image: autoDraw = True
174.9364 	EXP 	Device response: <KeyPress from None: t=174.92386540000007, value=j, duration=None>
174.9368 	EXP 	New trial (rep=19, index=0): <Trial 19 (0 in rep 19) data={'thisN': 19, 'thisTrialN': 0, 'thisRepN': 19}>
175.0268 	DATA 	Keypress: j
175.0362 	INFO 	Keyboard events cleared
175.0362 	EXP 	middle_image: autoDraw = False
175.0362 	EXP 	left_image: autoDraw = False
175.0362 	EXP 	right_image: autoDraw = False
175.0362 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_14.png'
175.0362 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_14.png'
175.0362 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_14.png'
175.0362 	EXP 	middle_image: autoDraw = True
175.0362 	EXP 	right_image: autoDraw = True
175.0697 	EXP 	Device response: <KeyPress from None: t=174.92386540000007, value=j, duration=0.13601399999970454>
175.9527 	EXP 	left_image: autoDraw = True
177.0195 	EXP 	Device response: <KeyPress from None: t=177.0118683999999, value=f, duration=None>
177.0200 	EXP 	New trial (rep=20, index=0): <Trial 20 (0 in rep 20) data={'thisN': 20, 'thisTrialN': 0, 'thisRepN': 20}>
177.1025 	DATA 	Keypress: f
177.1126 	INFO 	Keyboard events cleared
177.1126 	EXP 	middle_image: autoDraw = False
177.1126 	EXP 	left_image: autoDraw = False
177.1126 	EXP 	right_image: autoDraw = False
177.1126 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_13.png'
177.1126 	EXP 	left_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_13.png'
177.1126 	EXP 	right_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_L_13.png'
177.1126 	EXP 	middle_image: autoDraw = True
177.1126 	EXP 	right_image: autoDraw = True
177.1361 	EXP 	Device response: <KeyPress from None: t=156.63611390000005, value=f, duration=20.495856200000162>
178.0193 	EXP 	left_image: autoDraw = True
179.3696 	EXP 	Device response: <KeyPress from None: t=179.35601250000036, value=f, duration=None>
179.3702 	EXP 	New trial (rep=21, index=0): <Trial 21 (0 in rep 21) data={'thisN': 21, 'thisTrialN': 0, 'thisRepN': 21}>
179.4507 	DATA 	Keypress: f
179.4599 	INFO 	Keyboard events cleared
179.4598 	EXP 	middle_image: autoDraw = False
179.4598 	EXP 	left_image: autoDraw = False
179.4598 	EXP 	right_image: autoDraw = False
179.4598 	EXP 	middle_image: image = 'D:\\thesis experiments\\almost finished12\\Stimuli\\ecc10pos\\shiftedgaze_R_13.png'
