xPos,stimulusSet,whichImage,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,intro.started,introinstructions.started,intro_key.started,intro.stopped,intro_key.keys,intro_key.rt,intro_key.duration,block_start.started,block_start.stopped,trial.started,key_resp.started,middle_image.started,right_image.started,left_image.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,direction,angle,reversal_intensities,number_reversals,stimulus,response,correct,blockNumber,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
29.1,ecc10pos,left,14,0,14,f,0,18.94677740000043,None,0,0,0,0,14,0,14,0,197.29825789999995,,,,,,,,,,,,197.28769760000068,197.29825789999995,197.29825789999995,197.29825789999995,198.20384510000076,216.2540116,f,0,18.94677740000043,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,f,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,15,0,15,j,0,21.760045300001366,None,0,0,0,0,15,0,15,0,216.34987739999997,,,,,,,,,,,,216.33857900000112,216.34987739999997,216.34987739999997,216.34987739999997,217.25357819999954,238.12040390000038,j,0,21.760045300001366,None,right,15,"[15, 14, 15, 14]",4,shiftedgaze_R_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,16,0,16,f,0,16.95090159999927,None,0,0,0,0,16,0,16,0,238.21418900000026,,,,,,,,,,,,238.2023038999996,238.21418900000026,238.21418900000026,238.21418900000026,239.12009630000102,255.17001680000067,f,0,16.95090159999927,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,f,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,17,0,17,f,1,15.006639199998972,None,0,0,0,0,17,0,17,0,255.26249430000098,,,,,,,,,,,,255.25223180000103,255.26249430000098,255.26249430000098,255.26249430000098,256.16989490000014,270.26980790000016,f,1,15.006639199998972,None,right,15,"[15, 14, 15, 14]",4,shiftedgaze_R_15.png,f,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,18,0,18,j,0,28.98472849999962,None,0,0,0,0,18,0,18,0,270.3723865000011,,,,,,,,,,,,270.3620479000001,270.3723865000011,270.3723865000011,270.3723865000011,271.26946710000084,299.36950350000006,j,0,28.98472849999962,None,left,15,"[15, 14, 15, 14]",4,shiftedgaze_L_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,19,0,19,f,1,23.310737199999494,None,0,0,0,0,19,0,19,0,299.47826390000046,,,,,,,,,,,,299.4684883000009,299.47826390000046,299.47826390000046,299.47826390000046,300.3691290000006,322.80225900000005,f,1,23.310737199999494,None,right,15,"[15, 14, 15, 14]",4,shiftedgaze_R_15.png,f,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,20,0,20,j,0,19.449809800000367,None,0,0,0,0,20,0,20,0,322.9073504000007,,,,,,,,,,,,322.8965210000006,322.9073504000007,322.9073504000007,322.9073504000007,323.80201990000023,342.36907969999993,j,0,19.449809800000367,None,left,15,"[15, 14, 15, 14]",4,shiftedgaze_L_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,21,0,21,f,0,50.0929232999988,None,0,0,0,0,21,0,21,0,342.480152600001,,,,,,,,,,,,342.46903510000084,342.480152600001,342.480152600001,342.480152600001,343.3687281000002,392.5849502000001,f,0,50.0929232999988,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,f,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,22,0,22,j,0,15.184797899999467,None,0,0,0,0,22,0,22,0,392.6922243000008,,,,,,,,,,,,392.6823519999998,392.6922243000008,392.6922243000008,392.6922243000008,393.5846741000005,407.88460850000047,j,0,15.184797899999467,None,left,15,"[15, 14, 15, 14]",4,shiftedgaze_L_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,23,0,23,f,0,19.01896829999896,None,0,0,0,0,23,0,23,0,407.9941176000011,,,,,,,,,,,,407.9845053000008,407.9941176000011,407.9941176000011,407.9941176000011,408.8841830000001,427.01780450000115,f,0,19.01896829999896,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,f,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,24,0,24,j,1,15.916645100000096,None,0,0,0,0,24,0,24,0,427.12033060000067,,,,,,,,,,,,427.1092528999998,427.12033060000067,427.12033060000067,427.12033060000067,428.01743850000094,443.05078800000047,j,1,15.916645100000096,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,j,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,25,0,25,j,0,16.843177300001116,None,0,0,0,0,25,0,25,0,443.1617956000009,,,,,,,,,,,,443.1510424999997,443.1617956000009,443.1617956000009,443.1617956000009,444.0504314000009,460.01714340000035,j,0,16.843177300001116,None,left,15,"[15, 14, 15, 14]",4,shiftedgaze_L_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,26,0,26,f,1,1.9904979999992065,None,0,0,0,0,26,0,26,0,460.12664829999994,,,,,,,,,,,,460.1168361,460.12664829999994,460.12664829999994,460.12664829999994,461.0170541000007,462.1339329000002,f,1,1.9904979999992065,None,right,15,"[15, 14, 15, 14]",4,shiftedgaze_R_15.png,f,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,27,0,27,f,0,2.4922993000000133,None,0,0,0,0,27,0,27,0,462.2328245000008,,,,,,,,,,,,462.2224275999997,462.2328245000008,462.2328245000008,462.2328245000008,463.13344529999995,464.73394069999995,f,0,2.4922993000000133,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,f,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,28,0,28,j,0,2.3234792000002926,None,0,0,0,0,28,0,28,0,464.83385570000064,,,,,,,,,,,,464.82302619999973,464.83385570000064,464.83385570000064,464.83385570000064,465.7338711000011,467.1671864,j,0,2.3234792000002926,None,right,15,"[15, 14, 15, 14]",4,shiftedgaze_R_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,29,0,29,f,0,10.21907950000059,None,0,0,0,0,29,0,29,0,467.2659530000001,,,,,,,,,,,,467.2560924999998,467.2659530000001,467.2659530000001,467.2659530000001,468.1666428000008,477.5003667000001,f,0,10.21907950000059,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,f,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,30,0,30,j,1,14.564876399999775,None,0,0,0,0,30,0,30,0,477.6000935000011,,,,,,,,,,,,477.5885527999999,477.6000935000011,477.6000935000011,477.6000935000011,478.4998802000009,492.1666468000003,j,1,14.564876399999775,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,j,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,31,0,31,f,0,3.0594141999990825,None,0,0,0,0,31,0,31,0,492.26586380000117,,,,,,,,,,,,492.25516290000087,492.26586380000117,492.26586380000117,492.26586380000117,493.16633060000095,495.3334598000001,f,0,3.0594141999990825,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,f,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,32,0,32,f,0,4.060722599999281,None,0,0,0,0,32,0,32,0,495.432358,,,,,,,,,,,,495.42261250000047,495.432358,495.432358,495.432358,496.33318060000056,499.4999110000008,f,0,4.060722599999281,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,f,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,33,0,33,f,1,5.430218700001205,None,0,0,0,0,33,0,33,0,499.59873809999954,,,,,,,,,,,,499.58815230000073,499.59873809999954,499.59873809999954,499.59873809999954,500.4995713999997,505.0331853000007,f,1,5.430218700001205,None,right,15,"[15, 14, 15, 14]",4,shiftedgaze_R_15.png,f,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,34,0,34,j,0,4.714542700001402,None,0,0,0,0,34,0,34,0,505.1463590000003,,,,,,,,,,,,505.1367288000001,505.1463590000003,505.1463590000003,505.1463590000003,506.03278150000006,509.86656570000014,j,0,4.714542700001402,None,left,15,"[15, 14, 15, 14]",4,shiftedgaze_L_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,35,0,35,f,0,11.578157399999327,None,0,0,0,0,35,0,35,0,509.97919100000036,,,,,,,,,,,,509.9689785999999,509.97919100000036,509.97919100000036,509.97919100000036,510.86636120000003,521.5665007000007,f,0,11.578157399999327,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,f,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,36,0,36,f,0,2.188556700000845,None,0,0,0,0,36,0,36,0,521.6644304000001,,,,,,,,,,,,521.6537250000001,521.6644304000001,521.6644304000001,521.6644304000001,522.5660968000011,523.8663876999999,f,0,2.188556700000845,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,f,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,37,0,37,j,0,10.771161899998333,None,0,0,0,0,37,0,37,0,523.9700621000011,,,,,,,,,,,,523.9594519000002,523.9700621000011,523.9700621000011,523.9700621000011,524.8662421999998,534.7496893000007,j,0,10.771161899998333,None,right,15,"[15, 14, 15, 14]",4,shiftedgaze_R_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,38,0,38,f,1,1.777705300000889,None,0,0,0,0,38,0,38,0,534.8594653,,,,,,,,,,,,534.8495641999998,534.8594653,534.8594653,534.8594653,535.7493145000008,536.6495336000007,f,1,1.777705300000889,None,left,15,"[15, 14, 15, 14]",4,shiftedgaze_L_15.png,f,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,39,0,39,j,0,4.255852199999936,None,0,0,0,0,39,0,39,0,536.7572673000013,,,,,,,,,,,,536.7467868000003,536.7572673000013,536.7572673000013,536.7572673000013,537.6491134000007,541.0163499000009,j,0,4.255852199999936,None,right,15,"[15, 14, 15, 14]",4,shiftedgaze_R_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,40,0,40,j,1,15.246611900000062,None,0,0,0,0,40,0,40,0,541.1186126000011,,,,,,,,,,,,541.1077641000011,541.1186126000011,541.1186126000011,541.1186126000011,542.0158763,556.3660775000008,j,1,15.246611900000062,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,j,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,41,0,41,j,0,9.471733500000482,None,0,0,0,0,41,0,41,0,556.4771996,,,,,,,,,,,,556.4662195000001,556.4771996,556.4771996,556.4771996,557.3656836000009,565.9657755999997,j,0,9.471733500000482,None,left,15,"[15, 14, 15, 14]",4,shiftedgaze_L_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,42,0,42,f,1,1.848965600000156,None,0,0,0,0,42,0,42,0,566.0679916000008,,,,,,,,,,,,566.0561576,566.0679916000008,566.0679916000008,566.0679916000008,566.9656715000001,567.9322616000009,f,1,1.848965600000156,None,left,15,"[15, 14, 15, 14]",4,shiftedgaze_L_15.png,f,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,43,0,43,j,0,2.3157429000002594,None,0,0,0,0,43,0,43,0,568.0412084,,,,,,,,,,,,568.0313340000012,568.0412084,568.0412084,568.0412084,568.9320306999998,570.3658675000006,j,0,2.3157429000002594,None,right,15,"[15, 14, 15, 14]",4,shiftedgaze_R_15.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,44,0,44,j,1,4.021805000000313,None,0,0,0,0,44,0,44,0,570.4631085000001,,,,,,,,,,,,570.4521676000004,570.4631085000001,570.4631085000001,570.4631085000001,571.3656511000008,574.4989793000004,j,1,4.021805000000313,None,direct,15,"[15, 14, 15, 14]",4,shifteddirectgaze.png,j,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,45,0,45,f,1,9.375525299999936,None,0,0,0,0,45,0,45,0,574.5978701000004,,,,,,,,,,,,574.5872240000008,574.5978701000004,574.5978701000004,574.5978701000004,575.4988866000003,583.9822431000011,f,1,9.375525299999936,None,right,15,"[15, 14, 15, 14, 15]",5,shiftedgaze_R_15.png,f,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,46,0,46,f,1,1.883835700000418,None,0,0,0,0,46,0,46,0,584.0812658000013,,,,,,,,,,,,584.0702687000012,584.0812658000013,584.0812658000013,584.0812658000013,584.9820313,585.9655744000011,f,1,1.883835700000418,None,right,14,"[15, 14, 15, 14, 15]",5,shiftedgaze_R_14.png,f,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,47,0,47,j,1,2.243591300000844,None,0,0,0,0,47,0,47,0,586.0654246000013,,,,,,,,,,,,586.054369200001,586.0654246000013,586.0654246000013,586.0654246000013,586.9651594999996,588.3153574999997,j,1,2.243591300000844,None,direct,14,"[15, 14, 15, 14, 15]",5,shifteddirectgaze.png,j,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,48,0,48,f,1,1.831683399999747,None,0,0,0,0,48,0,48,0,588.4213228999997,,,,,,,,,,,,588.4106831999998,588.4213228999997,588.4213228999997,588.4213228999997,589.3150562999999,590.2654229,f,1,1.831683399999747,None,right,13,"[15, 14, 15, 14, 15]",5,shiftedgaze_R_13.png,f,1,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,49,0,49,j,0,3.4413377000000764,None,0,0,0,0,49,0,49,0,590.3636674999998,,,,,,,,,,,,590.3527703,590.3636674999998,590.3636674999998,590.3636674999998,591.265043200001,593.8153676000002,j,0,3.4413377000000764,None,left,13,"[15, 14, 15, 14, 15, 13]",6,shiftedgaze_L_13.png,j,0,1,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
29.1,ecc10pos,left,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
17.5,ecc0,mid,0,0,0,j,0,4.207695999999487,None,0,1,1,1,0,0,0,0,593.9174065999996,,,,,,,,,,593.8176602000003,593.8176918999998,593.9070700000011,593.9174065999996,594.8319253999998,593.9174065999996,593.9174065999996,598.1320659000012,j,0,4.207695999999487,None,left,15,[],0,gaze_L_15.png,j,0,2,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
17.5,ecc0,mid,1,0,1,j,1,14.639289099999587,None,0,1,1,1,1,0,1,0,598.2297264000008,,,,,,,,,,,,598.2193258000007,598.2297264000008,599.1317606000011,598.2297264000008,598.2297264000008,612.8818970000011,j,1,14.639289099999587,None,direct,15,[15],1,direct_gaze.png,j,1,2,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
17.5,ecc0,mid,2,0,2,f,1,23.29435790000025,None,0,1,1,1,2,0,2,0,612.9826549999998,,,,,,,,,,,,612.9716427000003,612.9826549999998,613.8817271999997,612.9826549999998,612.9826549999998,636.281439800001,f,1,23.29435790000025,None,right,14,[15],1,gaze_R_14.png,f,1,2,pilot4,001,2026-04-02_16h28.58.862,mogelijke versie adaptive staircase builder,,2026.1.3,59.97713671594799,2026-04-02 16h28.59.060554 +0200,
