xPos,stimulusSet,whichImage,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,intro.started,introinstructions.started,intro_key.started,demo_image_left.started,demo_image_middle.started,demo_image_right.started,intro.stopped,intro_key.keys,intro_key.rt,intro_key.duration,block_start.started,block_start.stopped,trial.started,key_resp.started,middle_image.started,right_image.started,left_image.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,direction,angle,reversal_intensities,number_reversals,stimulus,response,correct,blockNumber,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,False,0.051645100000314415,0.06346709999979794,0.06346709999979794,0.06346709999979794,0.06346709999979794,0.06346709999979794,2042.7757470999995,space,2042.5653846999994,0.13590300000032585,,,,,,,,,,,,,,,,,,,,,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,0,0,0,j,1,16.86383459999979,None,0,0,0,0,0,0,0,0,2043.1330183999999,,,,,,,,,,,,,2043.0210232999998,2043.0210810999997,2043.1228665999997,2043.1330183999999,2043.1330183999999,2043.1330183999999,2044.0252467999999,2060.0085885999997,j,1,16.86383459999979,None,direct,20,[],0,shifteddirectgaze.png,j,1,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,1,0,1,f,1,3.2409241999994265,None,0,0,0,0,1,0,1,0,2060.1318217999997,,,,,,,,,,,,,,,2060.1198731000004,2060.1318217999997,2060.1318217999997,2060.1318217999997,2061.0082083999996,2063.3751884000003,f,1,3.2409241999994265,None,left,19,[],0,shiftedgaze_L_19.png,f,1,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,2,0,2,f,0,3.6300522999999885,None,0,0,0,0,2,0,2,0,2063.4868475000003,,,,,,,,,,,,,,,2063.4756864,2063.4868475000003,2063.4868475000003,2063.4868475000003,2064.3749672000004,2067.1252144,f,0,3.6300522999999885,None,direct,18,[18],1,shifteddirectgaze.png,f,0,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,3,0,3,j,0,2.37061310000081,None,0,0,0,0,3,0,3,0,2067.2342580000004,,,,,,,,,,,,,,,2067.2241502999996,2067.2342580000004,2067.2342580000004,2067.2342580000004,2068.1248586,2069.6084142,j,0,2.37061310000081,None,right,19,[18],1,shiftedgaze_R_19.png,j,0,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,4,0,4,f,1,3.996491199999582,None,0,0,0,0,4,0,4,0,2069.7203529999997,,,,,,,,,,,,,,,2069.7094079,2069.7203529999997,2069.7203529999997,2069.7203529999997,2070.6079822,2073.7252021000004,f,1,3.996491199999582,None,right,20,"[18, 20]",2,shiftedgaze_R_20.png,f,1,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,5,0,5,f,1,2.1044475999997303,None,0,0,0,0,5,0,5,0,2073.8443151,,,,,,,,,,,,,,,2073.8326389000003,2073.8443151,2073.8443151,2073.8443151,2074.7244656000003,2075.9585133,f,1,2.1044475999997303,None,left,19,"[18, 20]",2,shiftedgaze_L_19.png,f,1,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,6,0,6,j,0,4.107106200000089,None,0,0,0,0,6,0,6,0,2076.0656501000003,,,,,,,,,,,,,,,2076.0552679,2076.0656501000003,2076.0656501000003,2076.0656501000003,2076.9580632999996,2080.1750187999996,j,0,4.107106200000089,None,left,18,"[18, 20, 18]",3,shiftedgaze_L_18.png,j,0,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,7,0,7,j,1,2.1408825999997134,None,0,0,0,0,7,0,7,0,2080.2879446999996,,,,,,,,,,,,,,,2080.2774329000003,2080.2879446999996,2080.2879446999996,2080.2879446999996,2081.1746958000003,2082.4416901000004,j,1,2.1408825999997134,None,direct,19,"[18, 20, 18, 19]",4,shifteddirectgaze.png,j,1,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,8,0,8,f,1,2.114303600000312,None,0,0,0,0,8,0,8,0,2082.546539,,,,,,,,,,,,,,,2082.5353162,2082.546539,2082.546539,2082.546539,2083.4411281000002,2084.6749972,f,1,2.114303600000312,None,right,18,"[18, 20, 18, 19]",4,shiftedgaze_R_18.png,f,1,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,9,0,9,j,0,2.2301305000000866,None,0,0,0,0,9,0,9,0,2084.7746375999996,,,,,,,,,,,,,,,2084.7645369,2084.7746375999996,2084.7746375999996,2084.7746375999996,2085.6744697000004,2087.0080363999996,j,0,2.2301305000000866,None,right,17,"[18, 20, 18, 19, 17]",5,shiftedgaze_R_17.png,j,0,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,10,0,10,j,0,3.0806578000001537,None,0,0,0,0,10,0,10,0,2087.1010321000003,,,,,,,,,,,,,,,2087.0899098,2087.1010321000003,2087.1010321000003,2087.1010321000003,2088.0078513999997,2090.1916297999996,j,0,3.0806578000001537,None,right,18,"[18, 20, 18, 19, 17]",5,shiftedgaze_R_18.png,j,0,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,11,0,11,j,0,1.94472610000048,None,0,0,0,0,11,0,11,0,2090.3081404000004,,,,,,,,,,,,,,,2090.2966641000003,2090.3081404000004,2090.3081404000004,2090.3081404000004,2091.1911319,2092.2580980000002,j,0,1.94472610000048,None,left,19,"[18, 20, 18, 19, 17]",5,shiftedgaze_L_19.png,j,0,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,12,0,12,f,1,3.2407460000003994,None,0,0,0,0,12,0,12,0,2092.3641168000004,,,,,,,,,,,,,,,2092.3529596999997,2092.3641168000004,2092.3641168000004,2092.3641168000004,2093.2578272,2095.6080587999995,f,1,3.2407460000003994,None,left,20,"[18, 20, 18, 19, 17, 20]",6,shiftedgaze_L_20.png,f,1,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,13,0,13,f,1,4.962864199999785,None,0,0,0,0,13,0,13,0,2095.7060284,,,,,,,,,,,,,,,2095.6945643999998,2095.7060284,2095.7060284,2095.7060284,2096.6077962,2100.6746292999997,f,1,4.962864199999785,None,left,19,"[18, 20, 18, 19, 17, 20]",6,shiftedgaze_L_19.png,f,1,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,14,0,14,j,0,2.6885574999996606,None,0,0,0,0,14,0,14,0,2100.7722025000003,,,,,,,,,,,,,,,2100.7609875999997,2100.7722025000003,2100.7722025000003,2100.7722025000003,2101.6741703999996,2103.4744604999996,j,0,2.6885574999996606,None,left,18,"[18, 20, 18, 19, 17, 20, 18]",7,shiftedgaze_L_18.png,j,0,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,15,0,15,j,0,1.882744300000013,None,0,0,0,0,15,0,15,0,2103.5860499,,,,,,,,,,,,,,,2103.5744273,2103.5860499,2103.5860499,2103.5860499,2104.4741569999996,2105.4747492999995,j,0,1.882744300000013,None,right,19,"[18, 20, 18, 19, 17, 20, 18]",7,shiftedgaze_R_19.png,j,0,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
4.5,ecc10pos,left,16,0,16,j,1,4.781038199999784,None,0,0,0,0,16,0,16,0,2105.5757231,,,,,,,,,,,,,,,2105.5652868999996,2105.5757231,2105.5757231,2105.5757231,2106.4743547999997,2110.3580806,j,1,4.781038199999784,None,direct,20,"[18, 20, 18, 19, 17, 20, 18, 20]",8,shifteddirectgaze.png,j,1,1,results4,001,2026-04-13_11h34.53.501,mogelijke versie adaptive staircase builder,,2026.1.3,60.02865768133538,2026-04-13 11h34.53.836065 +0200,
