xPos,stimulusSet,whichImage,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,intro.started,introinstructions.started,intro_key.started,demo_image_left.started,demo_image_middle.started,demo_image_right.started,intro.stopped,intro_key.keys,intro_key.rt,intro_key.duration,block_start.started,block_start.stopped,trial.started,key_resp.started,middle_image.started,right_image.started,left_image.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,direction,angle,reversal_intensities,number_reversals,stimulus,response,correct,blockNumber,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
12.5,ecc0,mid,31,0,31,f,1,2.5540673,None,0,1,1,1,31,0,31,0,2093.227497,,,,,,,,,,,,,,,2093.217263,2093.227497,2094.131265,2093.227497,2093.227497,2095.798529,f,1,2.5540673,None,right,19,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19]",21,gaze_R_19.png,f,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,32,0,32,j,1,2.2874458,None,0,1,1,1,32,0,32,0,2095.894192,,,,,,,,,,,,,,,2095.883718,2095.894192,2096.797973,2095.894192,2095.894192,2098.198429,j,1,2.2874458,None,direct,18,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19]",21,direct_gaze.png,j,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,33,0,33,j,0,2.0043972,None,0,1,1,1,33,0,33,0,2098.401177,,,,,,,,,,,,,,,2098.389675,2098.401177,2099.19801,2098.401177,2098.401177,2100.415301,j,0,2.0043972,None,left,17,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17]",22,gaze_L_17.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,34,0,34,j,0,2.6754481,None,0,1,1,1,34,0,34,0,2100.5139,,,,,,,,,,,,,,,2100.50381,2100.5139,2101.414632,2100.5139,2100.5139,2103.198246,j,0,2.6754481,None,left,18,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17]",22,gaze_L_18.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,35,0,35,f,1,2.2961566,None,0,1,1,1,35,0,35,0,2103.29316,,,,,,,,,,,,,,,2103.282047,2103.29316,2104.198202,2103.29316,2103.29316,2105.598344,f,1,2.2961566,None,left,19,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19]",23,gaze_L_19.png,f,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,36,0,36,j,1,2.2798654,None,0,1,1,1,36,0,36,0,2105.693472,,,,,,,,,,,,,,,2105.68221,2105.693472,2106.597778,2105.693472,2105.693472,2107.981594,j,1,2.2798654,None,direct,18,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19]",23,direct_gaze.png,j,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,37,0,37,j,0,2.2106054,None,0,1,1,1,37,0,37,0,2108.434748,,,,,,,,,,,,,,,2108.424306,2108.434748,2108.981223,2108.434748,2108.434748,2110.648138,j,0,2.2106054,None,right,17,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17]",24,gaze_R_17.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,38,0,38,f,1,3.2359855,None,0,1,1,1,38,0,38,0,2110.745549,,,,,,,,,,,,,,,2110.734809,2110.745549,2111.648049,2110.745549,2110.745549,2113.998801,f,1,3.2359855,None,right,18,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18]",25,gaze_R_18.png,f,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,39,0,39,j,0,2.5482436,None,0,1,1,1,39,0,39,0,2114.097137,,,,,,,,,,,,,,,2114.085996,2114.097137,2115.014476,2114.097137,2114.097137,2116.64812,j,0,2.5482436,None,left,17,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17]",26,gaze_L_17.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,40,0,40,j,1,2.6423221,None,0,1,1,1,40,0,40,0,2116.746921,,,,,,,,,,,,,,,2116.735647,2116.746921,2117.648068,2116.746921,2116.746921,2119.397869,j,1,2.6423221,None,direct,18,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18]",27,direct_gaze.png,j,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,41,0,41,f,1,2.7735256,None,0,1,1,1,41,0,41,0,2119.49549,,,,,,,,,,,,,,,2119.484276,2119.49549,2120.39775,2119.49549,2119.49549,2122.281288,f,1,2.7735256,None,right,17,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18]",27,gaze_R_17.png,f,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,42,0,42,j,0,3.0304213,None,0,1,1,1,42,0,42,0,2122.751189,,,,,,,,,,,,,,,2122.734903,2122.751189,2123.281105,2122.751189,2122.751189,2125.798103,j,0,3.0304213,None,right,16,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16]",28,gaze_R_16.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,43,0,43,j,1,2.5541973,None,0,1,1,1,43,0,43,0,2125.899076,,,,,,,,,,,,,,,2125.888281,2125.899076,2126.797486,2125.899076,2125.899076,2128.464541,j,1,2.5541973,None,direct,17,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17]",29,direct_gaze.png,j,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,44,0,44,j,0,1.7884214,None,0,1,1,1,44,0,44,0,2128.728769,,,,,,,,,,,,,,,2128.717708,2128.728769,2129.464399,2128.728769,2128.728769,2130.531472,j,0,1.7884214,None,left,16,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16]",30,gaze_L_16.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,45,0,45,f,0,2.6063028,None,0,1,1,1,45,0,45,0,2130.631237,,,,,,,,,,,,,,,2130.621246,2130.631237,2131.53069,2130.631237,2130.631237,2133.24776,f,0,2.6063028,None,direct,17,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16]",30,direct_gaze.png,f,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,46,0,46,f,0,3.5971905,None,0,1,1,1,46,0,46,0,2133.344043,,,,,,,,,,,,,,,2133.333253,2133.344043,2134.247412,2133.344043,2133.344043,2136.947955,f,0,3.5971905,None,direct,18,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16]",30,direct_gaze.png,f,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,47,0,47,j,0,1.898522,None,0,1,1,1,47,0,47,0,2137.050851,,,,,,,,,,,,,,,2137.040334,2137.050851,2137.947443,2137.050851,2137.050851,2138.964468,j,0,1.898522,None,left,19,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16]",30,gaze_L_19.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,48,0,48,j,0,2.0813686,None,0,1,1,1,48,0,48,0,2139.067924,,,,,,,,,,,,,,,2139.057207,2139.067924,2139.964156,2139.067924,2139.067924,2141.164588,j,0,2.0813686,None,left,20,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16]",30,gaze_L_20.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,49,0,49,j,0,3.0545211,None,0,1,1,1,49,0,49,0,2141.262778,,,,,,,,,,,,,,,2141.251333,2141.262778,2142.164201,2141.262778,2141.262778,2144.331131,j,0,3.0545211,None,right,20,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16]",30,gaze_R_20.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,50,0,50,j,0,2.3629706,None,0,1,1,1,50,0,50,0,2144.426474,,,,,,,,,,,,,,,2144.415885,2144.426474,2145.330772,2144.426474,2144.426474,2146.797877,j,0,2.3629706,None,right,20,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16]",30,gaze_R_20.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,51,0,51,f,1,2.2662441,None,0,1,1,1,51,0,51,0,2146.899033,,,,,,,,,,,,,,,2146.88799,2146.899033,2147.797521,2146.899033,2146.899033,2149.181122,f,1,2.2662441,None,left,20,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16, 20]",31,gaze_L_20.png,f,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,52,0,52,f,1,1.9818952,None,0,1,1,1,52,0,52,0,2149.279404,,,,,,,,,,,,,,,2149.268186,2149.279404,2150.180626,2149.279404,2149.279404,2151.264485,f,1,1.9818952,None,left,19,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16, 20]",31,gaze_L_19.png,f,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,53,0,53,j,0,1.9494379,None,0,1,1,1,53,0,53,0,2151.359867,,,,,,,,,,,,,,,2151.349272,2151.359867,2152.264016,2151.359867,2151.359867,2153.314416,j,0,1.9494379,None,left,18,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16, 20, 18]",32,gaze_L_18.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,54,0,54,j,0,2.7155337,None,0,1,1,1,54,0,54,0,2153.417788,,,,,,,,,,,,,,,2153.406872,2153.417788,2154.31418,2153.417788,2153.417788,2156.147852,j,0,2.7155337,None,right,19,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16, 20, 18]",32,gaze_R_19.png,j,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,55,0,55,f,0,3.9229418,None,0,1,1,1,55,0,55,0,2156.250441,,,,,,,,,,,,,,,2156.239758,2156.250441,2157.147405,2156.250441,2156.250441,2160.180959,f,0,3.9229418,None,direct,20,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16, 20, 18]",32,direct_gaze.png,f,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,56,0,56,f,1,2.5667952,None,0,1,1,1,56,0,56,0,2160.278496,,,,,,,,,,,,,,,2160.268031,2160.278496,2161.180388,2160.278496,2160.278496,2162.847626,f,1,2.5667952,None,right,20,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16, 20, 18, 20]",33,gaze_R_20.png,f,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,57,0,57,f,0,2.0269836,None,0,1,1,1,57,0,57,0,2162.94646,,,,,,,,,,,,,,,2162.934057,2162.94646,2163.847307,2162.94646,2162.94646,2164.980817,f,0,2.0269836,None,direct,19,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16, 20, 18, 20, 19]",34,direct_gaze.png,f,0,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,58,0,58,f,1,2.7067797,None,0,1,1,1,58,0,58,0,2165.075001,,,,,,,,,,,,,,,2165.064598,2165.075001,2165.980507,2165.075001,2165.075001,2167.7971,f,1,2.7067797,None,right,20,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16, 20, 18, 20, 19, 20]",35,gaze_R_20.png,f,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,59,0,59,j,1,1.8167356,None,0,1,1,1,59,0,59,0,2167.892557,,,,,,,,,,,,,,,2167.881948,2167.892557,2168.797046,2167.892557,2167.892557,2169.71428,j,1,1.8167356,None,direct,19,"[20, 19, 20, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 18, 19, 18, 19, 18, 19, 17, 19, 17, 18, 17, 18, 16, 17, 16, 20, 18, 20, 19, 20]",35,direct_gaze.png,j,1,2,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
12.5,ecc0,mid,1,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,0,0,0,j,0,2.5601422,None,0,2,2,2,0,0,0,0,2170.253169,,,,,,,,,,,,,2169.717203,2169.717239,2170.241173,2170.253169,2170.253169,2170.730376,2170.253169,2172.814354,j,0,2.5601422,None,right,20,[],0,shiftedgaze_R_20.png,j,0,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,1,0,1,j,0,3.2747847,None,0,2,2,2,1,0,1,0,2173.050551,,,,,,,,,,,,,,,2173.039372,2173.050551,2173.050551,2173.813754,2173.050551,2176.331178,j,0,3.2747847,None,left,20,[],0,shiftedgaze_L_20.png,j,0,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,2,0,2,f,1,2.2178354,None,0,2,2,2,2,0,2,0,2176.459639,,,,,,,,,,,,,,,2176.447728,2176.459639,2176.459639,2177.346899,2176.459639,2178.68044,f,1,2.2178354,None,right,20,[20],1,shiftedgaze_R_20.png,f,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,3,0,3,j,0,2.0408487,None,0,2,2,2,3,0,3,0,2178.916518,,,,,,,,,,,,,,,2178.905324,2178.916518,2178.916518,2179.680098,2178.916518,2180.964378,j,0,2.0408487,None,right,19,"[20, 19]",2,shiftedgaze_R_19.png,j,0,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,4,0,4,j,1,1.873559,None,0,2,2,2,4,0,4,0,2181.091731,,,,,,,,,,,,,,,2181.080842,2181.091731,2181.091731,2181.963926,2181.091731,2182.980474,j,1,1.873559,None,direct,20,"[20, 19, 20]",3,shifteddirectgaze.png,j,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,5,0,5,j,1,2.3526548,None,0,2,2,2,5,0,5,0,2183.076628,,,,,,,,,,,,,,,2183.065338,2183.076628,2183.076628,2183.980104,2183.076628,2185.431159,j,1,2.3526548,None,direct,19,"[20, 19, 20]",3,shifteddirectgaze.png,j,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,6,0,6,j,1,2.2149594,None,0,2,2,2,6,0,6,0,2185.526359,,,,,,,,,,,,,,,2185.516125,2185.526359,2185.526359,2186.447171,2185.526359,2187.747446,j,1,2.2149594,None,direct,18,"[20, 19, 20]",3,shifteddirectgaze.png,j,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,7,0,7,f,1,1.7807974,None,0,2,2,2,7,0,7,0,2187.968525,,,,,,,,,,,,,,,2187.957727,2187.968525,2187.968525,2188.763651,2187.968525,2189.763942,f,1,1.7807974,None,left,17,"[20, 19, 20]",3,shiftedgaze_L_17.png,f,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,8,0,8,f,0,2.1574998,None,0,2,2,2,8,0,8,0,2189.863746,,,,,,,,,,,,,,,2189.853007,2189.863746,2189.863746,2190.763913,2189.863746,2192.030406,f,0,2.1574998,None,direct,16,"[20, 19, 20, 16]",4,shifteddirectgaze.png,f,0,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,9,0,9,f,1,4.1029175,None,0,2,2,2,9,0,9,0,2192.270496,,,,,,,,,,,,,,,2192.259277,2192.270496,2192.270496,2193.030138,2192.270496,2196.380972,f,1,4.1029175,None,right,17,"[20, 19, 20, 16, 17]",5,shiftedgaze_R_17.png,f,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,10,0,10,j,0,3.9224103,None,0,2,2,2,10,0,10,0,2196.611021,,,,,,,,,,,,,,,2196.60011,2196.611021,2196.611021,2197.38011,2196.611021,2200.546905,j,0,3.9224103,None,left,16,"[20, 19, 20, 16, 17, 16]",6,shiftedgaze_L_16.png,j,0,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,11,0,11,j,0,1.8021065,None,0,2,2,2,11,0,11,0,2200.643339,,,,,,,,,,,,,,,2200.632507,2200.643339,2200.643339,2201.546739,2200.643339,2202.447266,j,0,1.8021065,None,left,17,"[20, 19, 20, 16, 17, 16]",6,shiftedgaze_L_17.png,j,0,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,12,0,12,f,0,1.9247372,None,0,2,2,2,12,0,12,0,2202.545649,,,,,,,,,,,,,,,2202.534848,2202.545649,2202.545649,2203.446648,2202.545649,2204.480539,f,0,1.9247372,None,direct,18,"[20, 19, 20, 16, 17, 16]",6,shifteddirectgaze.png,f,0,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,13,0,13,j,1,2.8248663,None,0,2,2,2,13,0,13,0,2204.572765,,,,,,,,,,,,,,,2204.561843,2204.572765,2204.572765,2205.479994,2204.572765,2207.413513,j,1,2.8248663,None,direct,19,"[20, 19, 20, 16, 17, 16, 19]",7,shifteddirectgaze.png,j,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,14,0,14,f,1,1.9345928,None,0,2,2,2,14,0,14,0,2207.519342,,,,,,,,,,,,,,,2207.507931,2207.519342,2207.519342,2208.41341,2207.519342,2209.463424,f,1,1.9345928,None,left,18,"[20, 19, 20, 16, 17, 16, 19]",7,shiftedgaze_L_18.png,f,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,15,0,15,f,1,3.6745302,None,0,2,2,2,15,0,15,0,2209.579063,,,,,,,,,,,,,,,2209.566977,2209.579063,2209.579063,2210.463186,2209.579063,2213.263464,f,1,3.6745302,None,right,17,"[20, 19, 20, 16, 17, 16, 19]",7,shiftedgaze_R_17.png,f,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,16,0,16,j,1,1.6172159,None,0,2,2,2,16,0,16,0,2213.372273,,,,,,,,,,,,,,,2213.360682,2213.372273,2213.372273,2214.263151,2213.372273,2214.996674,j,1,1.6172159,None,direct,16,"[20, 19, 20, 16, 17, 16, 19]",7,shifteddirectgaze.png,j,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,17,0,17,f,0,2.9989968,None,0,2,2,2,17,0,17,0,2215.086508,,,,,,,,,,,,,,,2215.076073,2215.086508,2215.086508,2215.996589,2215.086508,2218.096971,f,0,2.9989968,None,direct,15,"[20, 19, 20, 16, 17, 16, 19, 15]",8,shifteddirectgaze.png,f,0,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,18,0,18,j,1,2.3588414,None,0,2,2,2,18,0,18,0,2218.190655,,,,,,,,,,,,,,,2218.178759,2218.190655,2218.190655,2219.096564,2218.190655,2220.56315,j,1,2.3588414,None,direct,16,"[20, 19, 20, 16, 17, 16, 19, 15, 16]",9,shifteddirectgaze.png,j,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,19,0,19,j,1,3.6775093,None,0,2,2,2,19,0,19,0,2220.655882,,,,,,,,,,,,,,,2220.645344,2220.655882,2220.655882,2221.563052,2220.655882,2224.346841,j,1,3.6775093,None,direct,15,"[20, 19, 20, 16, 17, 16, 19, 15, 16]",9,shifteddirectgaze.png,j,1,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
20.5,ecc10neg,right,20,0,20,f,0,4.097828,None,0,2,2,2,20,0,20,0,2224.443677,,,,,,,,,,,,,,,2224.432704,2224.443677,2224.443677,2225.346358,2224.443677,2228.546811,f,0,4.097828,None,direct,14,"[20, 19, 20, 16, 17, 16, 19, 15, 16, 14]",10,shifteddirectgaze.png,f,0,3,results23,1,2026-04-20_09h59.32.952,mogelijke versie adaptive staircase builder,,2026.1.3,60.01439145,2026-04-20 09h59.33.698788 +0200
