xPos,stimulusSet,whichImage,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,intro.started,introinstructions.started,intro_key.started,demo_image_left.started,demo_image_middle.started,demo_image_right.started,intro.stopped,intro_key.keys,intro_key.rt,intro_key.duration,block_start.started,block_start.stopped,trial.started,key_resp.started,middle_image.started,right_image.started,left_image.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,direction,angle,reversal_intensities,number_reversals,stimulus,response,correct,blockNumber,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,False,0.0036639999998442363,0.006451599999991231,0.006451599999991231,0.006451599999991231,0.006451599999991231,0.006451599999991231,835.0329912,space,834.9056143,0.11945569999988948,,,,,,,,,,,,,,,,,,,,,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,0,0,0,f,0,21.82843240000011,None,0,0,0,0,0,0,0,0,835.3635919999999,,,,,,,,,,,,,835.2631359,835.2631939,835.3608920999998,835.3635919999999,835.3635919999999,835.3635919999999,836.2659981999998,857.1997975000002,f,0,21.82843240000011,None,direct,20,[],0,shifteddirectgaze.png,f,0,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,1,0,1,f,1,7.9886084999998275,None,0,0,0,0,1,0,1,0,857.2992204,,,,,,,,,,,,,,,857.2951958000001,857.2992204,857.2992204,857.2992204,858.1994397000001,865.3000753999997,f,1,7.9886084999998275,None,right,20,[20],1,shiftedgaze_R_20.png,f,1,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,2,0,2,f,1,12.781983400000172,None,0,0,0,0,2,0,2,0,865.4658332000001,,,,,,,,,,,,,,,865.4614964,865.4658332000001,865.4658332000001,865.4658332000001,866.315996,878.2494012,f,1,12.781983400000172,None,left,19,[20],1,shiftedgaze_L_19.png,f,1,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,3,0,3,j,0,3.20288359999995,None,0,0,0,0,3,0,3,0,878.3488722999998,,,,,,,,,,,,,,,878.3449239999998,878.3488722999998,878.3488722999998,878.3488722999998,879.2493532999999,881.5660569999998,j,0,3.20288359999995,None,left,18,"[20, 18]",2,shiftedgaze_L_18.png,j,0,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,4,0,4,f,1,3.068720200000371,None,0,0,0,0,4,0,4,0,881.7070394999998,,,,,,,,,,,,,,,881.6887199,881.7070394999998,881.7070394999998,881.7070394999998,882.5659508000001,884.7828094999998,f,1,3.068720200000371,None,right,19,"[20, 18, 19]",3,shiftedgaze_R_19.png,f,1,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,5,0,5,j,0,3.088146600000073,None,0,0,0,0,5,0,5,0,884.9116354999999,,,,,,,,,,,,,,,884.9024234999999,884.9116354999999,884.9116354999999,884.9116354999999,885.7826290999999,888.000166,j,0,3.088146600000073,None,right,18,"[20, 18, 19, 18]",4,shiftedgaze_R_18.png,j,0,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,6,0,6,j,1,2.7756936999999198,None,0,0,0,0,6,0,6,0,888.0884235999999,,,,,,,,,,,,,,,888.0845183999998,888.0884235999999,888.0884235999999,888.0884235999999,888.9997848,890.8665054,j,1,2.7756936999999198,None,direct,19,"[20, 18, 19, 18, 19]",5,shifteddirectgaze.png,j,1,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,7,0,7,j,0,3.125434999999925,None,0,0,0,0,7,0,7,0,890.9546794999999,,,,,,,,,,,,,,,890.9508604,890.9546794999999,890.9546794999999,890.9546794999999,891.8664366999999,894.0833789000001,j,0,3.125434999999925,None,right,18,"[20, 18, 19, 18, 19, 18]",6,shiftedgaze_R_18.png,j,0,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,8,0,8,j,1,3.10845960000006,None,0,0,0,0,8,0,8,0,894.1712196000001,,,,,,,,,,,,,,,894.1670854000001,894.1712196000001,894.1712196000001,894.1712196000001,895.0993298000001,897.2829678,j,1,3.10845960000006,None,direct,19,"[20, 18, 19, 18, 19, 18, 19]",7,shifteddirectgaze.png,j,1,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,9,0,9,f,1,3.1498477000000094,None,0,0,0,0,9,0,9,0,897.3696671999999,,,,,,,,,,,,,,,897.3657222999998,897.3696671999999,897.3696671999999,897.3696671999999,898.2828904,900.5328066999998,f,1,3.1498477000000094,None,right,18,"[20, 18, 19, 18, 19, 18, 19]",7,shiftedgaze_R_18.png,f,1,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,10,0,10,j,0,2.287873799999943,None,0,0,0,0,10,0,10,0,900.6479388,,,,,,,,,,,,,,,900.6371720999998,900.6479388,900.6479388,900.6479388,901.5329082999999,902.9496757,j,0,2.287873799999943,None,left,17,"[20, 18, 19, 18, 19, 18, 19, 17]",8,shiftedgaze_L_17.png,j,0,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,11,0,11,j,0,3.0812323000000106,None,0,0,0,0,11,0,11,0,903.0468475999999,,,,,,,,,,,,,,,903.0358149000001,903.0468475999999,903.0468475999999,903.0468475999999,903.9494511999999,906.1330965999998,j,0,3.0812323000000106,None,right,18,"[20, 18, 19, 18, 19, 18, 19, 17]",8,shiftedgaze_R_18.png,j,0,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
4.5,ecc10pos,left,12,0,12,j,0,4.138242499999706,None,0,0,0,0,12,0,12,0,906.2294724000001,,,,,,,,,,,,,,,906.2193031999998,906.2294724000001,906.2294724000001,906.2294724000001,907.1331457999997,910.3827450000001,j,0,4.138242499999706,None,left,19,"[20, 18, 19, 18, 19, 18, 19, 17]",8,shiftedgaze_L_19.png,j,0,1,results11,001,2026-04-14_10h23.18.042,mogelijke versie adaptive staircase builder,,2026.1.3,59.98033844503508,2026-04-14 10h23.18.296943 +0200,
