xPos,stimulusSet,whichImage,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,intro.started,introinstructions.started,intro_key.started,demo_image_left.started,demo_image_middle.started,demo_image_right.started,intro.stopped,intro_key.keys,intro_key.rt,intro_key.duration,block_start.started,block_start.stopped,trial.started,key_resp.started,middle_image.started,right_image.started,left_image.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,direction,angle,reversal_intensities,number_reversals,stimulus,response,correct,blockNumber,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,False,0.00349129999995057,0.00636080000003858,0.00636080000003858,0.00636080000003858,0.00636080000003858,0.00636080000003858,520.8485720999997,space,520.6835030000002,0.15165060000072117,,,,,,,,,,,,,,,,,,,,,results18,001,2026-04-14_13h55.45.498,mogelijke versie adaptive staircase builder,,2026.1.3,59.97659713142611,2026-04-14 13h55.45.769118 +0200,
4.5,ecc10pos,left,0,0,0,j,1,9.468248900000617,None,0,0,0,0,0,0,0,0,521.1651026999989,,,,,,,,,,,,,521.0649831999999,521.0650377000002,521.1614954999986,521.1651026999989,521.1651026999989,521.1651026999989,522.0642885999987,530.647925199999,j,1,9.468248900000617,None,direct,20,[],0,shifteddirectgaze.png,j,1,1,results18,001,2026-04-14_13h55.45.498,mogelijke versie adaptive staircase builder,,2026.1.3,59.97659713142611,2026-04-14 13h55.45.769118 +0200,
4.5,ecc10pos,left,1,0,1,j,0,4.567837599999621,None,0,0,0,0,1,0,1,0,530.8095526999987,,,,,,,,,,,,,,,530.804833799999,530.8095526999987,530.8095526999987,530.8095526999987,531.6482364999993,535.3813297999986,j,0,4.567837599999621,None,right,19,[19],1,shiftedgaze_R_19.png,j,0,1,results18,001,2026-04-14_13h55.45.498,mogelijke versie adaptive staircase builder,,2026.1.3,59.97659713142611,2026-04-14 13h55.45.769118 +0200,
4.5,ecc10pos,left,2,0,2,f,1,5.586602899998979,None,0,0,0,0,2,0,2,0,535.5110335999998,,,,,,,,,,,,,,,535.5011200999998,535.5110335999998,535.5110335999998,535.5110335999998,536.3818704999994,541.0985115000003,f,1,5.586602899998979,None,left,20,"[19, 20]",2,shiftedgaze_L_20.png,f,1,1,results18,001,2026-04-14_13h55.45.498,mogelijke versie adaptive staircase builder,,2026.1.3,59.97659713142611,2026-04-14 13h55.45.769118 +0200,
4.5,ecc10pos,left,3,0,3,j,0,5.058197000000291,None,0,0,0,0,3,0,3,0,541.1991738999986,,,,,,,,,,,,,,,541.1854207999986,541.1991738999986,541.1991738999986,541.1991738999986,542.0983858,546.2648343000001,j,0,5.058197000000291,None,right,19,"[19, 20, 19]",3,shiftedgaze_R_19.png,j,0,1,results18,001,2026-04-14_13h55.45.498,mogelijke versie adaptive staircase builder,,2026.1.3,59.97659713142611,2026-04-14 13h55.45.769118 +0200,
4.5,ecc10pos,left,4,0,4,f,0,2.2207418999987567,None,0,0,0,0,4,0,4,0,546.3649886000003,,,,,,,,,,,,,,,546.3549798999993,546.3649886000003,546.3649886000003,546.3649886000003,547.2812803999986,548.5983600999989,f,0,2.2207418999987567,None,direct,20,"[19, 20, 19]",3,shifteddirectgaze.png,f,0,1,results18,001,2026-04-14_13h55.45.498,mogelijke versie adaptive staircase builder,,2026.1.3,59.97659713142611,2026-04-14 13h55.45.769118 +0200,
4.5,ecc10pos,left,5,0,5,f,1,5.611646100000144,None,0,0,0,0,5,0,5,0,548.7337289999996,,,,,,,,,,,,,,,548.7238060999989,548.7337289999996,548.7337289999996,548.7337289999996,549.5982695999992,554.3481085000003,f,1,5.611646100000144,None,left,20,"[19, 20, 19, 20]",4,shiftedgaze_L_20.png,f,1,1,results18,001,2026-04-14_13h55.45.498,mogelijke versie adaptive staircase builder,,2026.1.3,59.97659713142611,2026-04-14 13h55.45.769118 +0200,
4.5,ecc10pos,left,6,0,6,f,0,4.436021100000289,None,0,0,0,0,6,0,6,0,554.4452552999992,,,,,,,,,,,,,,,554.4350201999987,554.4452552999992,554.4452552999992,554.4452552999992,555.347854399999,558.8815349999986,f,0,4.436021100000289,None,direct,19,"[19, 20, 19, 20, 19]",5,shifteddirectgaze.png,f,0,1,results18,001,2026-04-14_13h55.45.498,mogelijke versie adaptive staircase builder,,2026.1.3,59.97659713142611,2026-04-14 13h55.45.769118 +0200,
4.5,ecc10pos,left,7,0,7,j,0,3.5720100999988063,None,0,0,0,0,7,0,7,0,558.9896966999986,,,,,,,,,,,,,,,558.9844211999989,558.9896966999986,558.9896966999986,558.9896966999986,559.8811662999997,562.5653884999992,j,0,3.5720100999988063,None,right,20,"[19, 20, 19, 20, 19]",5,shiftedgaze_R_20.png,j,0,1,results18,001,2026-04-14_13h55.45.498,mogelijke versie adaptive staircase builder,,2026.1.3,59.97659713142611,2026-04-14 13h55.45.769118 +0200,
4.5,ecc10pos,left,8,0,8,j,1,1.9848726999989594,None,0,0,0,0,8,0,8,0,562.6485094,,,,,,,,,,,,,,,562.6442584999986,562.6485094,562.6485094,562.6485094,563.5812282999996,564.6480603999989,j,1,1.9848726999989594,None,direct,20,"[19, 20, 19, 20, 19, 20]",6,shifteddirectgaze.png,j,1,1,results18,001,2026-04-14_13h55.45.498,mogelijke versie adaptive staircase builder,,2026.1.3,59.97659713142611,2026-04-14 13h55.45.769118 +0200,
