xPos,stimulusSet,whichImage,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,intro.started,introinstructions.started,intro_key.started,demo_image_left.started,demo_image_middle.started,demo_image_right.started,intro.stopped,intro_key.keys,intro_key.rt,intro_key.duration,block_start.started,block_start.stopped,trial.started,key_resp.started,middle_image.started,right_image.started,left_image.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,direction,angle,reversal_intensities,number_reversals,stimulus,response,correct,blockNumber,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
4.5,ecc10pos,left,9,0,9,j,0,2.3308978,None,0,0,0,0,9,0,9,0,54.3018853,,,,,,,,,,,,,,,54.2906747,54.3018853,54.3018853,54.3018853,55.1992408,56.6329623,j,0,2.3308978,None,left,15,"[20, 17, 18, 15]",4,shiftedgaze_L_15.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,10,0,10,j,0,2.7222556,None,0,0,0,0,10,0,10,0,56.7508116,,,,,,,,,,,,,,,56.7390016,56.7508116,56.7508116,56.7508116,57.6325968,59.4830739,j,0,2.7222556,None,left,16,"[20, 17, 18, 15]",4,shiftedgaze_L_16.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,11,0,11,j,0,1.9496319,None,0,0,0,0,11,0,11,0,59.5868812,,,,,,,,,,,,,,,59.574933,59.5868812,59.5868812,59.5868812,60.4825637,61.5494376,j,0,1.9496319,None,left,17,"[20, 17, 18, 15]",4,shiftedgaze_L_17.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,12,0,12,j,0,1.9285227,None,0,0,0,0,12,0,12,0,61.6640279,,,,,,,,,,,,,,,61.6526934,61.6640279,61.6640279,61.6640279,62.549111,63.5994931,j,0,1.9285227,None,right,18,"[20, 17, 18, 15]",4,shiftedgaze_R_18.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,13,0,13,f,1,2.4885617,None,0,0,0,0,13,0,13,0,63.7119023,,,,,,,,,,,,,,,63.7018652,63.7119023,63.7119023,63.7119023,64.5989925,66.2161185,f,1,2.4885617,None,right,19,"[20, 17, 18, 15, 19]",5,shiftedgaze_R_19.png,f,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,14,0,14,j,0,1.9132514,None,0,0,0,0,14,0,14,0,66.3194155,,,,,,,,,,,,,,,66.3077665,66.3194155,66.3194155,66.3194155,67.2157374,68.2493064,j,0,1.9132514,None,right,18,"[20, 17, 18, 15, 19, 18]",6,shiftedgaze_R_18.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,15,0,15,j,0,2.8572074,None,0,0,0,0,15,0,15,0,68.3513879,,,,,,,,,,,,,,,68.340983,68.3513879,68.3513879,68.3513879,69.248941,71.2159341,j,0,2.8572074,None,right,19,"[20, 17, 18, 15, 19, 18]",6,shiftedgaze_R_19.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,16,0,16,j,0,2.1477763,None,0,0,0,0,16,0,16,0,71.3408914,,,,,,,,,,,,,,,71.3292869,71.3408914,71.3408914,71.3408914,72.2155432,73.499228,j,0,2.1477763,None,left,20,"[20, 17, 18, 15, 19, 18]",6,shiftedgaze_L_20.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,17,0,17,j,0,2.355912,None,0,0,0,0,17,0,17,0,73.5966211,,,,,,,,,,,,,,,73.5858421,73.5966211,73.5966211,73.5966211,74.4989549,75.9657294,j,0,2.355912,None,left,20,"[20, 17, 18, 15, 19, 18]",6,shiftedgaze_L_20.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,18,0,18,f,1,2.3613451,None,0,0,0,0,18,0,18,0,76.0631537,,,,,,,,,,,,,,,76.0514031,76.0631537,76.0631537,76.0631537,76.9656039,78.4325033,f,1,2.3613451,None,left,20,"[20, 17, 18, 15, 19, 18, 20]",7,shiftedgaze_L_20.png,f,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,19,0,19,j,1,2.2869521,None,0,0,0,0,19,0,19,0,78.5455454,,,,,,,,,,,,,,,78.5338723,78.5455454,78.5455454,78.5455454,79.4320457,80.8490722,j,1,2.2869521,None,direct,19,"[20, 17, 18, 15, 19, 18, 20]",7,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,20,0,20,j,1,2.2915106,None,0,0,0,0,20,0,20,0,80.941056,,,,,,,,,,,,,,,80.9296702,80.941056,80.941056,80.941056,81.8488428,83.2491017,j,1,2.2915106,None,direct,18,"[20, 17, 18, 15, 19, 18, 20]",7,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,21,0,21,j,1,2.3406586,None,0,0,0,0,21,0,21,0,83.3399238,,,,,,,,,,,,,,,83.3292841,83.3399238,83.3399238,83.3399238,84.2488715,85.6826289,j,1,2.3406586,None,direct,17,"[20, 17, 18, 15, 19, 18, 20]",7,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,22,0,22,j,0,2.8230584,None,0,0,0,0,22,0,22,0,85.8014522,,,,,,,,,,,,,,,85.7899706,85.8014522,85.8014522,85.8014522,86.6820758,88.6325891,j,0,2.8230584,None,left,16,"[20, 17, 18, 15, 19, 18, 20, 16]",8,shiftedgaze_L_16.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,23,0,23,j,0,3.9614304,None,0,0,0,0,23,0,23,0,88.7440378,,,,,,,,,,,,,,,88.7325854,88.7440378,88.7440378,88.7440378,89.6320972,92.7156669,j,0,3.9614304,None,right,17,"[20, 17, 18, 15, 19, 18, 20, 16]",8,shiftedgaze_R_17.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,24,0,24,f,1,5.2003213,None,0,0,0,0,24,0,24,0,92.8081747,,,,,,,,,,,,,,,92.7969778,92.8081747,92.8081747,92.8081747,93.7153982,98.0158081,f,1,5.2003213,None,right,18,"[20, 17, 18, 15, 19, 18, 20, 16, 18]",9,shiftedgaze_R_18.png,f,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,25,0,25,f,1,3.275469,None,0,0,0,0,25,0,25,0,98.1331687,,,,,,,,,,,,,,,98.1217311,98.1331687,98.1331687,98.1331687,99.0154645,101.4155787,f,1,3.275469,None,left,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18]",9,shiftedgaze_L_17.png,f,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,26,0,26,j,0,2.8883268,None,0,0,0,0,26,0,26,0,101.512281,,,,,,,,,,,,,,,101.5014013,101.512281,101.512281,101.512281,102.415306,104.4155362,j,0,2.8883268,None,left,16,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16]",10,shiftedgaze_L_16.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,27,0,27,j,0,4.4939535,None,0,0,0,0,27,0,27,0,104.5146337,,,,,,,,,,,,,,,104.5033612,104.5146337,104.5146337,104.5146337,105.4154204,109.015521,j,0,4.4939535,None,left,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16]",10,shiftedgaze_L_17.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,28,0,28,j,1,3.3041948,None,0,0,0,0,28,0,28,0,109.128327,,,,,,,,,,,,,,,109.1168122,109.128327,109.128327,109.128327,110.0151435,112.4489051,j,1,3.3041948,None,direct,18,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18]",11,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,29,0,29,j,1,3.8370214,None,0,0,0,0,29,0,29,0,112.5475988,,,,,,,,,,,,,,,112.5362664,112.5475988,112.5475988,112.5475988,113.4484946,116.398837,j,1,3.8370214,None,direct,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18]",11,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,30,0,30,f,0,4.5360345,None,0,0,0,0,30,0,30,0,116.4965864,,,,,,,,,,,,,,,116.486206,116.4965864,116.4965864,116.4965864,117.3984331,121.0486128,f,0,4.5360345,None,direct,16,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16]",12,shifteddirectgaze.png,f,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,31,0,31,f,1,6.5221489,None,0,0,0,0,31,0,31,0,121.1663703,,,,,,,,,,,,,,,121.1544617,121.1663703,121.1663703,121.1663703,122.0484609,127.69858,f,1,6.5221489,None,left,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17]",13,shiftedgaze_L_17.png,f,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,32,0,32,j,0,3.6204445,None,0,0,0,0,32,0,32,0,127.8122734,,,,,,,,,,,,,,,127.8008771,127.8122734,127.8122734,127.8122734,128.6982749,131.4485085,j,0,3.6204445,None,right,16,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16]",14,shiftedgaze_R_16.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,33,0,33,j,1,3.1360919,None,0,0,0,0,33,0,33,0,131.5445229,,,,,,,,,,,,,,,131.533844,131.5445229,131.5445229,131.5445229,132.4482377,134.6819172,j,1,3.1360919,None,direct,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17]",15,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,34,0,34,j,0,7.5551903,None,0,0,0,0,34,0,34,0,134.8053315,,,,,,,,,,,,,,,134.7933995,134.8053315,134.8053315,134.8053315,135.6815179,142.3650467,j,0,7.5551903,None,left,16,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16]",16,shiftedgaze_L_16.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,35,0,35,j,1,3.2266899,None,0,0,0,0,35,0,35,0,142.4782704,,,,,,,,,,,,,,,142.4671746,142.4782704,142.4782704,142.4782704,143.3647873,145.7149228,j,1,3.2266899,None,direct,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17]",17,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,36,0,36,f,0,4.5440887,None,0,0,0,0,36,0,36,0,145.8085146,,,,,,,,,,,,,,,145.7975389,145.8085146,145.8085146,145.8085146,146.7146352,150.3648628,f,0,4.5440887,None,direct,16,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16]",18,shifteddirectgaze.png,f,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,37,0,37,f,1,2.3772373,None,0,0,0,0,37,0,37,0,150.4553353,,,,,,,,,,,,,,,150.4446882,150.4553353,150.4553353,150.4553353,151.3645008,152.8483164,f,1,2.3772373,None,right,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17]",19,shiftedgaze_R_17.png,f,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,38,0,38,j,1,3.9547797,None,0,0,0,0,38,0,38,0,152.9419477,,,,,,,,,,,,,,,152.9305299,152.9419477,152.9419477,152.9419477,153.8479318,156.8985913,j,1,3.9547797,None,direct,16,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17]",19,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,39,0,39,j,0,3.1751053,None,0,0,0,0,39,0,39,0,157.0015413,,,,,,,,,,,,,,,156.9908691,157.0015413,157.0015413,157.0015413,157.9145593,160.181477,j,0,3.1751053,None,left,15,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15]",20,shiftedgaze_L_15.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,40,0,40,f,0,5.9182959,None,0,0,0,0,40,0,40,0,160.2823499,,,,,,,,,,,,,,,160.2718055,160.2823499,160.2823499,160.2823499,161.1811724,166.2148471,f,0,5.9182959,None,direct,16,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15]",20,shifteddirectgaze.png,f,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,41,0,41,j,0,3.339378,None,0,0,0,0,41,0,41,0,166.3331926,,,,,,,,,,,,,,,166.3216473,166.3331926,166.3331926,166.3331926,167.2144774,169.6814683,j,0,3.339378,None,left,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15]",20,shiftedgaze_L_17.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,42,0,42,f,1,4.742492,None,0,0,0,0,42,0,42,0,169.8021355,,,,,,,,,,,,,,,169.7914166,169.8021355,169.8021355,169.8021355,170.6810736,174.548013,f,1,4.742492,None,right,18,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15, 18]",21,shiftedgaze_R_18.png,f,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,43,0,43,j,1,2.520437,None,0,0,0,0,43,0,43,0,174.6400742,,,,,,,,,,,,,,,174.6292714,174.6400742,174.6400742,174.6400742,175.5477004,177.1646126,j,1,2.520437,None,direct,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15, 18]",21,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,44,0,44,j,0,3.2539502,None,0,0,0,0,44,0,44,0,177.2586917,,,,,,,,,,,,,,,177.2476828,177.2586917,177.2586917,177.2586917,178.1643124,180.5146302,j,0,3.2539502,None,right,16,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15, 18, 16]",22,shiftedgaze_R_16.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,45,0,45,j,0,4.9659614,None,0,0,0,0,45,0,45,0,180.6346245,,,,,,,,,,,,,,,180.622995,180.6346245,180.6346245,180.6346245,181.5143012,185.6144414,j,0,4.9659614,None,left,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15, 18, 16]",22,shiftedgaze_L_17.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,46,0,46,j,0,3.6083102,None,0,0,0,0,46,0,46,0,185.7282667,,,,,,,,,,,,,,,185.7172536,185.7282667,185.7282667,185.7282667,186.6142113,189.3477422,j,0,3.6083102,None,right,18,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15, 18, 16]",22,shiftedgaze_R_18.png,j,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,47,0,47,j,1,3.7498523,None,0,0,0,0,47,0,47,0,189.4428052,,,,,,,,,,,,,,,189.4314426,189.4428052,189.4428052,189.4428052,190.3474928,193.1978115,j,1,3.7498523,None,direct,19,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15, 18, 16, 19]",23,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,48,0,48,j,1,2.7084277,None,0,0,0,0,48,0,48,0,193.2921691,,,,,,,,,,,,,,,193.2812737,193.2921691,193.2921691,193.2921691,194.1974493,196.0142106,j,1,2.7084277,None,direct,18,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15, 18, 16, 19]",23,shifteddirectgaze.png,j,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,49,0,49,f,1,3.0434597,None,0,0,0,0,49,0,49,0,196.1091484,,,,,,,,,,,,,,,196.09844,196.1091484,196.1091484,196.1091484,197.0141136,199.1643268,f,1,3.0434597,None,right,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15, 18, 16, 19]",23,shiftedgaze_R_17.png,f,1,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,50,0,50,f,0,6.7409935,None,0,0,0,0,50,0,50,0,199.2595866,,,,,,,,,,,,,,,199.248531,199.2595866,199.2595866,199.2595866,200.1639195,206.0140409,f,0,6.7409935,None,direct,16,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15, 18, 16, 19, 16]",24,shifteddirectgaze.png,f,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
4.5,ecc10pos,left,51,0,51,f,0,3.1159295,None,0,0,0,0,51,0,51,0,206.1086445,,,,,,,,,,,,,,,206.0979321,206.1086445,206.1086445,206.1086445,207.0138807,209.2308118,f,0,3.1159295,None,direct,17,"[20, 17, 18, 15, 19, 18, 20, 16, 18, 16, 18, 16, 17, 16, 17, 16, 17, 16, 17, 15, 18, 16, 19, 16]",24,shifteddirectgaze.png,f,0,1,results33,1,2026-04-20_15h29.21.872,mogelijke versie adaptive staircase builder,,2026.1.3,59.98325268,2026-04-20 15h29.22.227789 +0200
