xPos,stimulusSet,whichImage,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,intro.started,introinstructions.started,intro_key.started,demo_image_left.started,demo_image_middle.started,demo_image_right.started,intro.stopped,intro_key.keys,intro_key.rt,intro_key.duration,block_start.started,block_start.stopped,trial.started,key_resp.started,middle_image.started,right_image.started,left_image.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,direction,angle,reversal_intensities,number_reversals,stimulus,response,correct,blockNumber,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,False,0.003391199999896344,0.08183490000010352,0.08183490000010352,0.08183490000010352,0.08183490000010352,0.08183490000010352,1164.4624470000017,space,1164.2248118999996,0.14398660000006203,,,,,,,,,,,,,,,,,,,,,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,0,0,0,f,0,5.0113947999998345,None,0,0,0,0,0,0,0,0,1164.7756188000021,,,,,,,,,,,,,1164.6703406000015,1164.6703933999997,1164.771808900001,1164.7756188000021,1164.7756188000021,1164.7756188000021,1165.6794507000013,1169.7963167999987,f,0,5.0113947999998345,None,direct,20,[],0,shifteddirectgaze.png,f,0,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,1,0,1,f,0,2.9328734000009717,None,0,0,0,0,1,0,1,0,1169.8858075999997,,,,,,,,,,,,,,,1169.8820873000004,1169.8858075999997,1169.8858075999997,1169.8858075999997,1170.7958343999999,1172.8292046999995,f,0,2.9328734000009717,None,direct,20,[],0,shifteddirectgaze.png,f,0,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,2,0,2,f,1,2.8625503000002936,None,0,0,0,0,2,0,2,0,1172.9241724000021,,,,,,,,,,,,,,,1172.9202129000005,1172.9241724000021,1172.9241724000021,1172.9241724000021,1173.8289153000005,1175.7959561999996,f,1,2.8625503000002936,None,right,20,[20],1,shiftedgaze_R_20.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,3,0,3,f,0,2.9589573000012024,None,0,0,0,0,3,0,3,0,1175.8836671999998,,,,,,,,,,,,,,,1175.8795756,1175.8836671999998,1175.8836671999998,1175.8836671999998,1176.7959811,1178.8460722000018,f,0,2.9589573000012024,None,direct,19,"[20, 19]",2,shifteddirectgaze.png,f,0,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,4,0,4,f,1,2.812682300002052,None,0,0,0,0,4,0,4,0,1179.0220111000017,,,,,,,,,,,,,,,1179.0191683000012,1179.0220111000017,1179.0220111000017,1179.0220111000017,1179.8456478000007,1181.8458443000018,f,1,2.812682300002052,None,left,20,"[20, 19, 20]",3,shiftedgaze_L_20.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,5,0,5,f,0,2.813189299999067,None,0,0,0,0,5,0,5,0,1181.9496708000006,,,,,,,,,,,,,,,1181.939732499999,1181.9496708000006,1181.9496708000006,1181.9496708000006,1182.845764400001,1184.763242000001,f,0,2.813189299999067,None,direct,19,"[20, 19, 20, 19]",4,shifteddirectgaze.png,f,0,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,6,0,6,f,1,2.4419547999968927,None,0,0,0,0,6,0,6,0,1184.8729033000018,,,,,,,,,,,,,,,1184.8635353999998,1184.8729033000018,1184.8729033000018,1184.8729033000018,1185.7791548999994,1187.3298705000016,f,1,2.4419547999968927,None,left,20,"[20, 19, 20, 19, 20]",5,shiftedgaze_L_20.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,7,0,7,f,0,2.379439399999683,None,0,0,0,0,7,0,7,0,1187.4235842000016,,,,,,,,,,,,,,,1187.4134730000005,1187.4235842000016,1187.4235842000016,1187.4235842000016,1188.3456530000003,1189.8127921000014,f,0,2.379439399999683,None,direct,19,"[20, 19, 20, 19, 20, 19]",6,shifteddirectgaze.png,f,0,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,8,0,8,f,1,2.3649310000000696,None,0,0,0,0,8,0,8,0,1189.9021257999993,,,,,,,,,,,,,,,1189.8978463000021,1189.9021257999993,1189.9021257999993,1189.9021257999993,1190.812900500001,1192.2797385000013,f,1,2.3649310000000696,None,right,20,"[20, 19, 20, 19, 20, 19, 20]",7,shiftedgaze_R_20.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,9,0,9,f,1,2.0268904000004113,None,0,0,0,0,9,0,9,0,1192.3917131999988,,,,,,,,,,,,,,,1192.3807340000021,1192.3917131999988,1192.3917131999988,1192.3917131999988,1193.2795160999995,1194.4293118999994,f,1,2.0268904000004113,None,left,19,"[20, 19, 20, 19, 20, 19, 20]",7,shiftedgaze_L_19.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,10,0,10,f,1,2.6121271000010893,None,0,0,0,0,10,0,10,0,1194.5428549999997,,,,,,,,,,,,,,,1194.5297775,1194.5428549999997,1194.5428549999997,1194.5428549999997,1195.428924300002,1197.162987300002,f,1,2.6121271000010893,None,right,18,"[20, 19, 20, 19, 20, 19, 20]",7,shiftedgaze_R_18.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,11,0,11,f,1,2.3805089999987104,None,0,0,0,0,11,0,11,0,1197.2541650999992,,,,,,,,,,,,,,,1197.2501716000006,1197.2541650999992,1197.2541650999992,1197.2541650999992,1198.1629727,1199.6458258999992,f,1,2.3805089999987104,None,right,17,"[20, 19, 20, 19, 20, 19, 20]",7,shiftedgaze_R_17.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,12,0,12,f,0,2.2157603000014205,None,0,0,0,0,12,0,12,0,1199.739296300002,,,,,,,,,,,,,,,1199.7348796000006,1199.739296300002,1199.739296300002,1199.739296300002,1200.6460121000018,1201.963120700002,f,0,2.2157603000014205,None,direct,16,"[20, 19, 20, 19, 20, 19, 20, 16]",8,shifteddirectgaze.png,f,0,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,13,0,13,f,1,1.895253300001059,None,0,0,0,0,13,0,13,0,1202.067332300001,,,,,,,,,,,,,,,1202.0576526000004,1202.067332300001,1202.067332300001,1202.067332300001,1202.9789830000009,1203.9627474000008,f,1,1.895253300001059,None,left,17,"[20, 19, 20, 19, 20, 19, 20, 16, 17]",9,shiftedgaze_L_17.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,14,0,14,f,0,2.7874215000010736,None,0,0,0,0,14,0,14,0,1204.0635513000016,,,,,,,,,,,,,,,1204.0530075999995,1204.0635513000016,1204.0635513000016,1204.0635513000016,1204.9622808000022,1206.8626457999999,f,0,2.7874215000010736,None,direct,16,"[20, 19, 20, 19, 20, 19, 20, 16, 17, 16]",10,shifteddirectgaze.png,f,0,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,15,0,15,f,1,2.514481900001556,None,0,0,0,0,15,0,15,0,1206.9525939000014,,,,,,,,,,,,,,,1206.9475153999992,1206.9525939000014,1206.9525939000014,1206.9525939000014,1207.862709699999,1209.479535999999,f,1,2.514481900001556,None,right,17,"[20, 19, 20, 19, 20, 19, 20, 16, 17, 16, 17]",11,shiftedgaze_R_17.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,16,0,16,f,0,2.3296177000011085,None,0,0,0,0,16,0,16,0,1209.5694208999994,,,,,,,,,,,,,,,1209.5644677000018,1209.5694208999994,1209.5694208999994,1209.5694208999994,1210.4793754999992,1211.9131481000004,f,0,2.3296177000011085,None,direct,16,"[20, 19, 20, 19, 20, 19, 20, 16, 17, 16, 17, 16]",12,shifteddirectgaze.png,f,0,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,17,0,17,f,1,2.0472354000012274,None,0,0,0,0,17,0,17,0,1212.0034164999997,,,,,,,,,,,,,,,1211.9983610000018,1212.0034164999997,1212.0034164999997,1212.0034164999997,1212.9126249,1214.0625571000019,f,1,2.0472354000012274,None,right,17,"[20, 19, 20, 19, 20, 19, 20, 16, 17, 16, 17, 16, 17]",13,shiftedgaze_R_17.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,18,0,18,f,1,2.4014806000013778,None,0,0,0,0,18,0,18,0,1214.161104900002,,,,,,,,,,,,,,,1214.156001200001,1214.161104900002,1214.161104900002,1214.161104900002,1215.062523200002,1216.562871500002,f,1,2.4014806000013778,None,right,16,"[20, 19, 20, 19, 20, 19, 20, 16, 17, 16, 17, 16, 17]",13,shiftedgaze_R_16.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,19,0,19,f,0,1.9977213000020129,None,0,0,0,0,19,0,19,0,1216.6452812999996,,,,,,,,,,,,,,,1216.6408656000021,1216.6452812999996,1216.6452812999996,1216.6452812999996,1217.5628266000022,1218.6465224999993,f,0,1.9977213000020129,None,direct,15,"[20, 19, 20, 19, 20, 19, 20, 16, 17, 16, 17, 16, 17, 15]",14,shifteddirectgaze.png,f,0,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,20,0,20,f,1,2.1694247000014,None,0,0,0,0,20,0,20,0,1218.7691993000008,,,,,,,,,,,,,,,1218.7583027,1218.7691993000008,1218.7691993000008,1218.7691993000008,1219.6624496000004,1220.9458429000006,f,1,2.1694247000014,None,left,16,"[20, 19, 20, 19, 20, 19, 20, 16, 17, 16, 17, 16, 17, 15, 16]",15,shiftedgaze_L_16.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,21,0,21,f,1,2.362024800000654,None,0,0,0,0,21,0,21,0,1221.056955,,,,,,,,,,,,,,,1221.0459247,1221.056955,1221.056955,1221.056955,1221.9457922000001,1223.430030800002,f,1,2.362024800000654,None,right,15,"[20, 19, 20, 19, 20, 19, 20, 16, 17, 16, 17, 16, 17, 15, 16]",15,shiftedgaze_R_15.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
4.5,ecc10pos,left,22,0,22,f,1,1.9979458000016166,None,0,0,0,0,22,0,22,0,1223.5327026000014,,,,,,,,,,,,,,,1223.5275250000013,1223.5327026000014,1223.5327026000014,1223.5327026000014,1224.445747400001,1225.5458332000017,f,1,1.9979458000016166,None,left,14,"[20, 19, 20, 19, 20, 19, 20, 16, 17, 16, 17, 16, 17, 15, 16]",15,shiftedgaze_L_14.png,f,1,1,results22,001,2026-04-14_15h14.25.177,mogelijke versie adaptive staircase builder,,2026.1.3,59.977280606357326,2026-04-14 15h14.25.467099 +0200,
